timestamp,Clg Vlv Cmd (%),OA Damper Cmd (%),Prht Vlv Cmd (%),RA_EA Damper Cmd (%),RF Spd Cmd (%),SF Spd Cmd (%),SA Static Press (inH₂O),Eff SAT Sp (°F),MAT (°F),OAT (°F),RAT (°F),SAT (°F),Econ Ena,EF Ena,Occupancy,RF Cmd,RF Sts,SF Cmd,Schedule,SF Sts
2025-01-01 20:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,69.4219970703125,40.08000183105469,64.18399810791016,60.45800018310547,,,,,,,,
2025-01-01 20:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,74.10199737548828,39.60540008544922,63.59000015258789,60.29600143432617,,,,,,,,
2025-01-01 20:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,78.87200164794922,39.46780014038086,63.5,60.29600143432617,,,,,,,,
2025-01-01 20:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,80.90599822998047,38.97919845581055,63.15800094604492,60.29600143432617,,,,,,,,
2025-01-01 21:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,81.91400146484375,38.55139923095703,62.492000579833984,60.29600143432617,,,,,,,,
2025-01-01 21:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,82.76000213623047,38.11489868164063,62.74399948120117,60.45800018310547,,,,,,,,
2025-01-01 21:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,83.49800109863281,38.40689849853516,62.492000579833984,60.79999923706055,,,,,,,,
2025-01-01 21:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,83.96600341796875,38.97919845581055,62.3120002746582,61.26800155639648,,,,,,,,
2025-01-01 22:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,84.32599639892578,39.46780014038086,62.58200073242188,61.80799865722656,,,,,,,,
2025-01-01 22:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,84.59600067138672,39.04970169067383,62.11399841308594,62.150001525878906,,,,,,,,
2025-01-01 22:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.15399932861328,38.69490051269531,61.73600006103516,62.492000579833984,,,,,,,,
2025-01-01 22:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.38800048828125,38.26139831542969,61.64599990844727,62.90599822998047,,,,,,,,
2025-01-01 23:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,85.89199829101562,37.44350051879883,61.64599990844727,63.28400039672852,,,,,,,,
2025-01-01 23:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.39600372314453,37.061500549316406,61.64599990844727,63.374000549316406,,,,,,,,
2025-01-01 23:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.62999725341797,36.92660140991211,61.30400085449219,63.68000030517578,,,,,,,,
2025-01-01 23:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,86.2699966430664,37.061500549316406,61.30400085449219,63.93199920654297,,,,,,,,
